"","incidenceRate","medIncome","popEst2015","povertyPercent","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctMarriedHouseholds","BirthRate","deathRate","modeEdu18_24","PctNoHS18_24","PctBachDeg25_Over","modeHI","IDW"
"2317",469,57908,434211,11.6,414.5450023,"(54545.6, 61494.5]",35.8,35,36.6,2.61,53.6,52.60735221,4.783515756,151.6,"SomeCol18_24",10.4,24.8,"PrivateCoverage","90to95"
"2318",431.7,40777,3843,14.9,0,"(40362.7, 42724.4]",51.3,51.2,51.3,2.39,55.3,53.20351759,9.375,121,"HS18_24",36.7,13.1,"PrivateCoverage","95to100"
"2319",378.7,44324,83744,17.4,11.94115399,"(42724.4, 45201]",32.7,31.8,33.5,2.67,51.6,51.03967888,5.416377859,151.5,"HS18_24",7.7,17.3,"PrivateCoverage","90to95"
"2320",363.9,45504,5922,13.4,0,"(45201, 48021.6]",39.5,38.9,40.3,2.51,64.5,62.44671782,9.638554217,143.2,"HS18_24",23.8,15.6,"PrivateCoverage","95to100"
"2321",468.9,46277,9052,15.7,0,"(45201, 48021.6]",45.4,45.4,45.5,2.45,52.3,48.14612868,5.089647195,222.2,"HS18_24",15.8,8,"PrivateCoverage","77to90"
"2322",422.8,47292,44990,15,22.22716159,"(45201, 48021.6]",32.9,32.9,32.9,3.07,58.9,62.64117567,7.30438263,155.8,"HS18_24",17.2,12.6,"PrivateCoverage","77to90"
"2323",380.7,63490,21592,10.6,46.31344943,"(61494.5, 125635]",43,42.4,43.6,2.35,59.8,51.75930076,7.863131656,94.4,"HS18_24",17.5,30.6,"PrivateCoverage","77to90"
"2324",507.4,50874,7058,15.6,0,"(48021.6, 51046.4]",52,52.9,50.8,2.29,56.9,54.17508418,3.703703704,163.9,"HS18_24",19.4,17.5,"PrivateCoverage","95to100"
"2325",454.1,45193,41859,16.2,501.6842256,"(42724.4, 45201]",47.2,46.6,47.6,2.36,57.8,54.02780201,6.717676047,175.5,"HS18_24",23.8,14.5,"PrivateCoverage","95to100"
"2326",420.4,51440,110089,15.5,36.33423866,"(51046.4, 54545.6]",32.4,32.1,32.8,2.9,56.8,58.56730088,7.807625299,137.4,"HS18_24",16.7,19.1,"PrivateCoverage","90to95"
"2327",394.4,42720,11318,16.7,0,"(40362.7, 42724.4]",43.7,43.7,43.8,2.55,61.2,57.58499414,5.523535062,161,"HS18_24",38.9,10,"PrivateCoverage","90to95"
"2328",351.1,42907,2501,14.8,0,"(42724.4, 45201]",40.9,40.9,40.9,2.59,56.6,55.89692765,4.31372549,107.2,"NoHS18_24",46.3,11.3,"PrivateCoverage","90to95"
"2329",458.6,43489,207478,18,106.0353387,"(42724.4, 45201]",32.8,32,33.6,2.98,53.8,55.46826325,6.940188877,154.8,"HS18_24",19,12.5,"PrivateCoverage","90to95"
"2330",431.8,55770,6770,11.5,0,"(54545.6, 61494.5]",36.8,36.1,37.5,0.0257,66.1,64.00613968,5.12455516,184.5,"HS18_24",9.8,14.6,"PrivateCoverage","95to100"
"2331",345.3,45078,23506,15.6,0,"(42724.4, 45201]",31.7,30.9,33.2,2.96,60.1,61.7563373,8.097815193,133.7,"HS18_24",18.5,12.5,"PrivateCoverage","90to95"
"2332",439.7,41304,8496,16.6,0,"(40362.7, 42724.4]",50.2,47.5,51.9,2.05,55.4,54.5504386,6.401766004,164.7,"SomeCol18_24",29,12.1,"PrivateCoverage","90to95"
"2333",447.3,42704,4087,15.7,489.3564962,"(40362.7, 42724.4]",52,50.4,52.3,2.33,62.7,61.0073571,3.808180536,160.5,"SomeCol18_24",34.5,18.3,"PrivateCoverage","95to100"
"2334",498.1,45049,25876,14.4,0,"(42724.4, 45201]",30.8,29.9,31.5,2.6,59.8,58.5998978,8.913784705,180,"HS18_24",10.5,11.2,"PrivateCoverage","77to90"
"2335",360,50545,13074,10.8,0,"(48021.6, 51046.4]",32.4,32,32.9,3.03,65,68.22474032,9.856115108,136.3,"HS18_24",24,14.1,"PrivateCoverage","95to100"
"2336",383.5,45578,12819,15.1,0,"(45201, 48021.6]",36.3,35.5,37.2,2.75,65.3,69.2651329,6.445533358,140.9,"HS18_24",19.2,14.9,"PrivateCoverage","90to95"
"2337",533,41688,16852,15.9,0,"(40362.7, 42724.4]",44.7,40.9,47.4,2.63,52.2,53.74742513,4.495990836,190,"HS18_24",18.5,11.7,"PrivateCoverage","90to95"
"2338",460.6,44669,15284,17.1,0,"(42724.4, 45201]",36.3,35.3,37.2,2.84,59.1,59.88361179,6.793917826,151.5,"HS18_24",23,8.9,"PrivateCoverage","77to90"
"2339",375.5,39551,16272,16.3,0,"(37413.8, 40362.7]",48.9,47.5,50.4,2.38,58.4,57.72444174,5.367647059,162,"HS18_24",25.8,14.9,"PrivateCoverage","90to95"
"2340",402.5,52428,27157,11.5,0,"(51046.4, 54545.6]",31.1,31,31.2,3.3,61.8,67.55122192,6.959459459,136.4,"HS18_24",18.9,15.3,"PrivateCoverage","90to95"
"2341",441.3,46513,22814,15.7,0,"(45201, 48021.6]",32.1,31.8,32.5,2.95,59.9,58.81427072,8.495681864,147.6,"HS18_24",26.6,10.4,"PrivateCoverage","90to95"
"2342",475.2,49061,150346,12.9,525.454618,"(48021.6, 51046.4]",39.4,37.6,41.3,2.54,55.3,54.14650573,7.001795332,173.4,"HS18_24",16,15.7,"PrivateCoverage","90to95"
"2343",395.9,43482,38778,19.9,0,"(42724.4, 45201]",28.5,27.6,29.9,2.33,45.5,46.33289125,4.020530368,148.9,"HS18_24",2.9,27.8,"PrivateCoverage","90to95"
"2344",435.5,37869,7735,18.2,0,"(37413.8, 40362.7]",51.2,51.2,51.2,2.03,57.8,49.31470035,5.332359386,142.6,"HS18_24",12.5,15.5,"PrivateCoverage","95to100"
"2345",538.6,39918,3789,13.7,0,"(37413.8, 40362.7]",48.2,46.7,49.2,2.31,55.6,51.69230769,4.80349345,185.6,"NoHS18_24",41.2,11.1,"PrivateCoverage","77to90"
"2346",460,44046,5297,14.1,0,"(42724.4, 45201]",33.8,34.2,33.6,3.21,59.5,64.90147783,6.751054852,145.9,"HS18_24",16,8.2,"PrivateCoverage","77to90"
"2347",376.2,36065,38273,27.1,0,"(34218.1, 37413.8]",23.2,23.8,22.3,3.6,53.6,71.70305677,6.963315217,125.2,"SomeCol18_24",4.3,23.3,"PrivateCoverage","95to100"
"2348",405.3,46332,20461,16.8,0,"(45201, 48021.6]",35.5,34.6,37,2.83,60.3,61.27588137,5.314458111,163.5,"HS18_24",15.9,9.2,"PrivateCoverage","77to90"
"2349",466.9,46214,40048,14.6,449.4606472,"(45201, 48021.6]",41.6,39,43.7,2.4,50.4,48.72639165,6.338028169,180.1,"HS18_24",8.9,16.7,"PrivateCoverage","77to90"
"2350",349.5,46503,4281,13.9,0,"(45201, 48021.6]",39,38.4,39.6,2.66,61,60.68268015,5.384615385,141,"HS18_24",17.1,10.1,"PrivateCoverage","95to100"
"2351",446.4,38478,11310,23.6,0,"(37413.8, 40362.7]",37.5,37.4,37.7,2.85,51,52.37974039,9.079391892,152.5,"HS18_24",26.8,6.9,"PrivateCoverage","77to90"
"2352",457.5,45533,22896,14.2,960.8665269,"(45201, 48021.6]",38.5,36.2,40.7,2.77,55.5,57.26034123,8.451001054,166,"HS18_24",27.1,11.4,"PrivateCoverage","90to95"
"2353",385.5,48048,7648,15.7,0,"(48021.6, 51046.4]",34.2,33.4,34.4,2.99,55.5,53.96020289,12.93684856,114.3,"HS18_24",26.1,9.5,"PrivateCoverage","77to90"
"2354",497.6,36577,12432,18.9,0,"(34218.1, 37413.8]",47.1,46.3,47.7,2.16,55,49.00210084,8.244897959,225.1,"HS18_24",23.1,9.7,"PrivateCoverage","95to100"
"2355",376.2,57644,10564,11.6,0,"(54545.6, 61494.5]",35.2,35.2,35.3,2.85,52.9,54.25797503,7.958199357,114.2,"HS18_24",23.6,30.3,"PrivateCoverage","90to95"
"2356",471.4,44236,82375,14.5,461.3050076,"(42724.4, 45201]",34.5,33.5,35.4,2.71,55.7,55.38477444,8.551754776,165.4,"SomeCol18_24",16.3,12,"PrivateCoverage","90to95"
"2357",410.8,49380,10103,11.7,0,"(48021.6, 51046.4]",49.4,49.4,49.4,2.99,50.9,55.92848181,1.604584527,131.6,"HS18_24",19.5,21.1,"PrivateCoverage","95to100"
"2358",481,35955,9984,17.8,0,"(34218.1, 37413.8]",44.9,43.6,45.6,2.59,54.4,50.8656873,8.792924037,173.6,"HS18_24",12.8,10,"PrivateCoverage","90to95"
"2359",467.4,46061,67013,14.2,253.6821214,"(45201, 48021.6]",40.6,39.1,42.4,2.44,52.6,51.07688874,5.866611774,167.4,"HS18_24",14.9,14.1,"PrivateCoverage","90to95"
"2360",398.4,30699,6780,35.6,0,"[22640, 34218.1]",39.7,38.1,42.2,2.65,37.8,36.76248109,4.373757455,181.1,"HS18_24",14.2,6.1,"PublicCoverage","Lt77"
"2361",492.1,49886,16950,16.2,0,"(48021.6, 51046.4]",40.1,38.8,41.6,2.57,47.5,52.40728692,5.736868944,171.7,"HS18_24",11.2,10.4,"PrivateCoverage","90to95"
"2362",447.8,58792,53585,10.2,0,"(54545.6, 61494.5]",38.2,37.3,39.2,2.95,55.1,59.52341552,5.621301775,163.7,"HS18_24",21.3,12.6,"PrivateCoverage","77to90"
"2363",520.2,50225,6829,14.2,0,"(48021.6, 51046.4]",37.7,36.5,41.2,2.43,37.9,48.69158879,3.908484271,165.8,"NoHS18_24",28.9,9.5,"PrivateCoverage","77to90"
"2364",486.3,52138,33587,13.1,2768.928454,"(51046.4, 54545.6]",43.4,42.4,44.4,2.4,55.4,53.04143193,5.996296824,172.2,"HS18_24",18,11.3,"PrivateCoverage","90to95"
"2365",493,49689,4899,12.1,0,"(48021.6, 51046.4]",46.9,45.7,48.2,2.37,65.4,64.42074649,6.910994764,152.3,"HS18_24",17.6,10.2,"PrivateCoverage","95to100"
"2366",502.6,50750,14616,12.6,0,"(48021.6, 51046.4]",47.5,46.3,48.5,0.0222,56.1,51.66994106,4.903978052,194.4,"HS18_24",15.2,11.2,"PrivateCoverage","95to100"
"2367",448.2,46289,12847,13.2,0,"(45201, 48021.6]",39.2,37.1,41.2,2.51,51.1,49.13461538,4.770134808,195.3,"HS18_24",16,9.8,"PrivateCoverage","77to90"
"2368",450.2,47966,208861,22.6,588.9084128,"(45201, 48021.6]",29.3,28.2,30.7,2.38,39.3,39.72870157,3.467190704,152.5,"HS18_24",4.3,22.3,"PrivateCoverage","Lt77"
"2369",535.2,46870,33642,14.4,0,"(45201, 48021.6]",42,40.4,44.3,2.31,51.1,47.89838008,4.048467569,196,"HS18_24",17.2,9.6,"PrivateCoverage","95to100"
"2370",467,50645,15979,13.9,0,"(48021.6, 51046.4]",43.4,42.1,44,2.4,57,54.15977133,5.790960452,199.1,"HS18_24",11.9,12.1,"PrivateCoverage","95to100"
"2371",521,45709,13428,13.6,0,"(45201, 48021.6]",42.8,42.1,44.4,2.39,56.5,54.57013575,6.40518172,190,"HS18_24",17.7,11.1,"PrivateCoverage","95to100"
"2372",475.8,60556,37786,9.9,0,"(54545.6, 61494.5]",40.1,38.5,42.2,2.59,53,57.13255445,3.719306692,167,"HS18_24",17.4,15.2,"PrivateCoverage","90to95"
"2373",464.1,41319,52521,22.9,476.0000762,"(40362.7, 42724.4]",33.3,32.5,34.1,2.31,42,43.22746048,4.437890116,176.1,"HS18_24",6.4,14.1,"PrivateCoverage","90to95"
"2374",470.8,55058,5238216,17.1,371.1187168,"(54545.6, 61494.5]",35.9,34.7,37.1,2.65,41.9,41.00879123,4.994880839,177,"HS18_24",14.9,21.5,"PrivateCoverage","Lt77"
"2375",536.7,45889,19414,15.2,0,"(45201, 48021.6]",42.4,40.8,44.7,2.37,52.9,53.84514436,3.962879358,191.5,"SomeCol18_24",18.1,11.9,"PrivateCoverage","90to95"
"2376",489,49567,10898,12.2,0,"(48021.6, 51046.4]",41.6,40.7,42.7,2.51,56.1,55.0812065,6.796116505,201.4,"SomeCol18_24",14,9.8,"PrivateCoverage","95to100"
"2377",485.5,56536,104352,14.7,19.16590003,"(54545.6, 61494.5]",30.3,29.9,30.9,2.65,41.4,45.12060962,4.533178353,171.7,"HS18_24",5.6,18.6,"PrivateCoverage","77to90"
"2378",512.9,55193,16247,10.9,0,"(54545.6, 61494.5]",42.8,40.9,44.7,2.36,56.5,52.6754386,8.025966362,195.5,"HS18_24",16.7,13.7,"PrivateCoverage","95to100"
"2379",475.1,52526,19823,10,0,"(51046.4, 54545.6]",38.3,37.6,39.4,2.58,57.7,55.88080861,6.28798504,177.5,"HS18_24",29.6,13.5,"PrivateCoverage","95to100"
"2380",461.9,80037,933736,7.9,214.1933052,"(61494.5, 125635]",38.8,37.4,40.2,2.72,55.6,57.95795707,4.783276672,152.7,"HS18_24",10.1,28.3,"PrivateCoverage","77to90"
"2381",461.5,45485,17664,15.1,0,"(45201, 48021.6]",43.4,41.9,45.1,2.29,56.3,52.3587351,6.41025641,177,"HS18_24",17.6,12.5,"PrivateCoverage","95to100"
"2382",517.6,46894,6534,11.6,0,"(45201, 48021.6]",43.7,41.6,44.9,2.37,55.1,52.20825853,9.853733641,189.9,"HS18_24",12,8,"PrivateCoverage","95to100"
"2383",480.8,86413,212438,6.3,47.07255764,"(61494.5, 125635]",38,37.3,38.4,3.14,62.6,70.02327635,5.246691229,129.9,"SomeCol18_24",19.3,31.1,"PrivateCoverage","77to90"
"2384",493.5,38055,22311,24.4,0,"(37413.8, 40362.7]",40.9,39.6,42.8,2.54,52.6,52.2945571,6.796906797,198.3,"HS18_24",19.2,8,"PrivateCoverage","77to90"
"2385",476.5,55516,1010562,17.4,267.1780653,"(54545.6, 61494.5]",34.8,33.9,35.7,2.5,38.3,36.35648244,4.41557191,165.3,"HS18_24",13.3,30,"PrivateCoverage","Lt77"
"2386",408.2,40010,29400,19.7,0,"(37413.8, 40362.7]",45.1,44.2,45.9,2.58,59.3,58.65270824,6.54966528,136.4,"HS18_24",25.4,10.9,"PrivateCoverage","90to95"
"2387",488.4,39643,3065,19.4,0,"(37413.8, 40362.7]",40,38.6,43,2.67,54.7,57.98394291,0.855920114,211.1,"HS18_24",14.5,5.1,"PrivateCoverage","77to90"
"2388",449.1,46737,83579,19.3,23.92945596,"(45201, 48021.6]",40.5,39.5,41.5,2.49,48.9,46.22883848,5.647184414,168.9,"HS18_24",20.5,16.4,"PrivateCoverage","Lt77"
"2389",478.8,43880,56574,17.8,0,"(42724.4, 45201]",37,35.5,38.6,2.83,53.8,55.57090946,6.428197261,191.7,"HS18_24",27.2,8.1,"PrivateCoverage","90to95"
"2390",434.1,35237,25205,26.2,0,"(34218.1, 37413.8]",39.1,36.7,41.2,2.7,47.3,47.69147789,3.794871795,199.1,"HS18_24",20.8,7.4,"PrivateCoverage","Lt77"
"2391",464,42823,16710,24.4,0,"(42724.4, 45201]",47.6,45.8,49.4,2.4,52.7,50.23110183,6.786885246,177.8,"HS18_24",19.9,12.7,"PrivateCoverage","Lt77"
"2392",439.6,59858,895823,13.4,35.72134227,"(54545.6, 61494.5]",414,33.3,35.6,3.12,52.2,56.50014415,4.837677143,146.1,"HS18_24",17.2,23.3,"PrivateCoverage","Lt77"
"2393",477,40994,43996,15.3,0,"(40362.7, 42724.4]",38.8,38.1,39.3,2.74,53.7,57.34660926,6.010723356,180.5,"SomeCol18_24",20,10.1,"PrivateCoverage","77to90"
"2394",482.4,52238,193535,16.8,258.3512026,"(51046.4, 54545.6]",35.6,34.4,36.6,3,52.2,56.16692476,6.393153226,153.5,"HS18_24",20.6,14.2,"PrivateCoverage","77to90"
"2395",349.7,26309,8551,35.3,0,"[22640, 34218.1]",43.9,41.2,47.8,2.49,30.2,33.64120782,3.166561115,160.6,"NoHS18_24",46.6,5.9,"PrivateCoverage","Lt77"
"2396",500.5,40387,28854,18.8,138.6289596,"(40362.7, 42724.4]",40.3,37.9,41.4,2.63,55.2,55.69738191,6.089508437,213.9,"HS18_24",19.9,8.4,"PrivateCoverage","90to95"
"2397",417,66249,33381,9.5,59.91432252,"(61494.5, 125635]",43.1,42.2,44,2.79,56.7,62.51512532,5.808219178,139.4,"SomeCol18_24",14.2,15.7,"PrivateCoverage","77to90"
"2398",425.6,38564,25534,21.4,0,"(37413.8, 40362.7]",43.2,40.8,44.7,2.48,52.9,50.8789553,8.220466516,166.4,"HS18_24",27.7,8.4,"PrivateCoverage","77to90"
"2399",475.7,41348,11539,19,0,"(40362.7, 42724.4]",40.1,39.7,40.5,2.65,52.2,51.36070111,5.545147996,178.8,"SomeCol18_24",28.4,6.7,"PrivateCoverage","77to90"
"2400",477.6,60388,217739,13.7,13.77796353,"(54545.6, 61494.5]",36.3,34.9,37.5,3,50.6,54.53251946,3.860213737,175.9,"SomeCol18_24",19.3,17.9,"PrivateCoverage","Lt77"
"2401",437.6,53027,150033,17.2,6.665200323,"(51046.4, 54545.6]",34.8,33.3,36.1,2.72,51.7,51.96295401,5.666906226,174,"HS18_24",13.5,14.3,"PrivateCoverage","Lt77"
"2402",434.9,35955,9245,25.3,0,"(34218.1, 37413.8]",39,35.5,41.8,2.71,47.3,49.2949111,5.602094241,192.8,"HS18_24",22.8,5,"PrivateCoverage","Lt77"
"2403",493.1,51931,63360,13.5,0,"(51046.4, 54545.6]",38.3,37.5,38.9,2.88,56.7,59.92968453,4.117165096,213.2,"HS18_24",17.6,13.1,"PrivateCoverage","77to90"
"2404",476.7,41818,13635,18.2,0,"(40362.7, 42724.4]",39.9,38.4,40.8,2.61,53.8,54.22316931,3.74722134,169.3,"HS18_24",16.2,7.3,"PrivateCoverage","Lt77"
"2405",411.6,35235,14920,24.8,0,"(34218.1, 37413.8]",36.1,36.1,36.1,2.75,54.9,53.23834197,4.831625183,171.6,"NoHS18_24",46.4,5.7,"PrivateCoverage","Lt77"
"2406",461.6,30835,16106,26.4,0,"[22640, 34218.1]",38.4,36.1,41.1,0.0261,41.6,40.59765561,4.429860541,211.2,"HS18_24",31.6,7.3,"PrivateCoverage","Lt77"
"2407",409.5,30678,8957,34.6,0,"[22640, 34218.1]",40.7,36.1,46,2.53,37.6,34.62088698,3.774792067,215,"SomeCol18_24",31.3,7.5,"PublicCoverage","Lt77"
"2408",384.8,29818,9656,30.4,3935.376968,"[22640, 34218.1]",39.6,39.1,40.7,2.8,42,48.98454077,2.640934485,167.8,"HS18_24",30,5.1,"PrivateCoverage","Lt77"
"2409",472.1,51749,28494,14.5,0,"(51046.4, 54545.6]",39.4,37.8,40.7,2.76,52.5,56.32384273,3.929500144,162.1,"HS18_24",18.9,12.2,"PrivateCoverage","Lt77"
"2410",506.7,40339,18201,21.3,0,"(37413.8, 40362.7]",38.6,39.1,37.9,2.62,45.3,49.75897994,4.34410443,204.1,"HS18_24",19.8,11.4,"PrivateCoverage","Lt77"
"2411",429.4,37113,10312,23.9,0,"(34218.1, 37413.8]",33.6,34.2,33.2,2.72,48.5,47.60237069,6.906534326,209.2,"HS18_24",25.9,7.7,"PrivateCoverage","Lt77"
"2412",451.7,35807,47731,25.4,62.8522344,"(34218.1, 37413.8]",38.5,37.1,39.7,2.65,45,45.14172336,4.598218303,169.7,"HS18_24",24.3,7.7,"PrivateCoverage","Lt77"
"2413",520.4,64533,29202,11.8,0,"(61494.5, 125635]",36.7,35.9,37.3,2.76,56.4,61.04842736,5.414364641,192.8,"HS18_24",22.6,13.7,"PrivateCoverage","Lt77"
"2414",425.5,41682,62467,17.2,0,"(40362.7, 42724.4]",27.6,26.5,28.9,2.72,54.1,51.98099638,9.713596623,170.3,"HS18_24",10.7,12.7,"PrivateCoverage","Lt77"
"2415",383.2,39484,7673,17.9,0,"(37413.8, 40362.7]",47.2,46.2,47.8,2.23,46.5,43.21167883,1.638311279,196.7,"HS18_24",15.2,7.4,"PrivateCoverage","Lt77"
"2416",366.5,43193,17731,21.9,0,"(42724.4, 45201]",31.2,31.3,31.1,3.27,47.6,51.32549332,5.82010582,180.9,"HS18_24",15.9,10.8,"PrivateCoverage","Lt77"
"2417",485,38887,112865,24.5,70.88114119,"(37413.8, 40362.7]",29.4,28.4,30.4,2.78,40.6,42.70748576,6.143722718,180.9,"SomeCol18_24",13.9,14.2,"PrivateCoverage","Lt77"
"2418",536.1,44653,31408,18.6,0,"(42724.4, 45201]",36,35.5,36.6,2.66,47.5,50.8388959,3.509433962,158.1,"SomeCol18_24",9.3,18,"PrivateCoverage","90to95"
"2419",467.6,37413,21540,27.6,0,"(34218.1, 37413.8]",38.2,37.1,38.7,2.61,48.4,47.41114254,5.374121538,219.5,"NoHS18_24",35.2,9.2,"PrivateCoverage","Lt77"
"2420",351.3,37603,13969,23.3,0,"(37413.8, 40362.7]",47.6,46.8,47.6,2.63,47.8,45.9592145,2.708877285,143.9,"HS18_24",3.3,7.9,"PrivateCoverage","Lt77"
"2421",460.3,29430,13632,34.1,0,"[22640, 34218.1]",40.5,40.1,42.7,2.62,34.5,37.7028181,6.381381381,214.9,"NoHS18_24",43.7,5.3,"PrivateCoverage","Lt77"
"2422",534,45557,28441,19.7,0,"(45201, 48021.6]",40.2,39.6,40.6,2.75,50.8,52.26091221,5.50827789,227.2,"SomeCol18_24",18.6,8.8,"PrivateCoverage","77to90"
"2423",373.2,36055,8761,25.9,0,"(34218.1, 37413.8]",500.4,41.4,42.1,2.83,44.1,43.53518822,12.64845606,159.3,"HS18_24",29.4,7,"PrivateCoverage","Lt77"
"2424",456.9,37243,21190,23.6,0,"(34218.1, 37413.8]",42.1,40.4,43.8,2.65,48.7,47.19879139,6.365870002,173.9,"NoHS18_24",35.9,5.9,"PrivateCoverage","Lt77"
"2425",450.6,35276,5854,25.1,0,"(34218.1, 37413.8]",41,40.3,43.7,0.0242,49.6,46.04377104,2.32,200.8,"HS18_24",23.7,8.1,"PrivateCoverage","Lt77"
"2426",511.7,32711,22574,32.6,0,"[22640, 34218.1]",37.6,35.3,40.5,2.55,39.8,41.19164619,7.192480588,179.7,"HS18_24",34.2,7.6,"PrivateCoverage","Lt77"
"2427",461.6,53542,27103,14.8,0,"(51046.4, 54545.6]",41.9,39.9,43.9,2.68,51.1,55.31781651,4.581280788,139.2,"HS18_24",25.7,12.2,"PrivateCoverage","Lt77"
"2428",437,36436,8951,22.4,0,"(34218.1, 37413.8]",38,36.6,41.6,2.62,45.1,48.53503185,6.796116505,163.1,"HS18_24",18.4,8.2,"PrivateCoverage","Lt77"
"2429",471.5,50295,18046,15,3657.320182,"(48021.6, 51046.4]",43.2,44,42.3,2.76,53.8,56.46618884,3.7027833,172.3,"HS18_24",10,13.9,"PrivateCoverage","Lt77"
"2430",453,40976,39565,18.7,0,"(40362.7, 42724.4]",37.2,36.4,38.3,2.75,54.4,54.97330711,3.893548721,204,"HS18_24",24.8,6.4,"PrivateCoverage","95to100"
"2431",504.8,41783,200579,21.9,174.4948374,"(40362.7, 42724.4]",33.5,31.5,35.5,2.61,39.5,39.01594283,6.992367626,190,"SomeCol18_24",12.5,15,"PrivateCoverage","Lt77"
"2432",476,48058,105473,19.4,0,"(48021.6, 51046.4]",429.6,33.5,37.2,2.92,44.4,47.2359343,6.215613383,182.4,"HS18_24",22.2,13.7,"PrivateCoverage","Lt77"
"2433",465.6,80631,35965,7.9,0,"(61494.5, 125635]",39.7,38.5,40.6,2.88,61.2,67.14646465,3.593692703,140.8,"HS18_24",12,22.2,"PrivateCoverage","77to90"
"2434",455.9,46840,14871,15.8,0,"(45201, 48021.6]",42.4,41.4,43.3,2.63,52.6,54.51100686,6.672760512,150.6,"HS18_24",19.5,10,"PrivateCoverage","77to90"
"2435",495.4,63964,152238,10.7,6.568662226,"(61494.5, 125635]",35.1,34.1,35.8,2.99,57.5,61.33374058,4.002336389,173.2,"HS18_24",14.2,15.2,"PrivateCoverage","77to90"
"2436",487.9,40550,26720,21.7,2844.311377,"(40362.7, 42724.4]",34.7,33.1,35.5,2.5,44.7,46.71562217,2.874946891,222.3,"HS18_24",8.7,13.2,"PrivateCoverage","Lt77"
"2437",512.6,51047,30309,12.3,263.9480022,"(51046.4, 54545.6]",44.7,44.2,45.5,2.61,62.8,63.72496899,5.382482466,176.4,"HS18_24",16.9,15.9,"PrivateCoverage","95to100"
"2438",469.3,40526,19103,18.9,0,"(40362.7, 42724.4]",39,36.2,40.3,2.72,50.2,51.56748911,7.704581719,219.8,"HS18_24",21.4,7.7,"PrivateCoverage","77to90"
"2439",472,50395,17941,13.7,0,"(48021.6, 51046.4]",38.9,38.5,39.7,2.92,56.2,62.30679741,3.422926717,224.3,"HS18_24",12.8,9.7,"PrivateCoverage","77to90"
"2440",341.5,36128,11396,23.9,0,"(34218.1, 37413.8]",41.3,39.9,41.6,0.0255,41.2,47.32708386,3.860242322,127.1,"HS18_24",21.9,6.2,"PrivateCoverage","Lt77"
"2441",438.7,42125,21353,18.9,0,"(40362.7, 42724.4]",45.6,45.1,46.2,2.49,58.7,56.32238242,5.057135911,186.9,"HS18_24",17.4,12.4,"PrivateCoverage","Lt77"
"2442",527.2,29477,2302,29.5,0,"[22640, 34218.1]",49.2,46.8,52.2,2.29,40.2,38.52216749,8.61618799,250,"HS18_24",11.8,6.3,"PublicCoverage","Lt77"
"2443",466.6,38449,16281,20.6,0,"(37413.8, 40362.7]",47.8,47.1,48.7,2.34,55.1,51.99587568,5.049875312,169,"HS18_24",25.9,15.5,"PrivateCoverage","90to95"
"2444",374.8,25807,7193,36.3,0,"[22640, 34218.1]",39.2,35,44,2.54,40.7,39.83536149,10.85271318,127,"NoHS18_24",36.4,7.1,"PublicCoverage","Lt77"
"2445",453.5,36012,201793,26,535.2019148,"(34218.1, 37413.8]",33.3,31.6,35.6,2.68,35.2,34.5491049,6.251597303,197.6,"HS18_24",20,12.7,"PrivateCoverage","Lt77"
"2446",437.7,48287,88856,17.3,0,"(48021.6, 51046.4]",37.5,35.6,39.3,2.91,46.4,48.17540425,5.788659325,162.1,"HS18_24",18.8,17.4,"PrivateCoverage","Lt77"
"2447",358,39601,5168,20.1,0,"(37413.8, 40362.7]",38.4,38.1,38.5,2.7,53.4,51.72964343,6.255585344,151.3,"HS18_24",15.6,9.4,"PrivateCoverage","Lt77"
"2448",475.8,34012,14162,26.2,353.0574778,"[22640, 34218.1]",40,37.8,41.7,2.61,45.1,45.70888469,7.930489731,214.9,"SomeCol18_24",30.1,9.1,"PrivateCoverage","Lt77"
"2449",446.2,37672,8647,26.4,0,"(37413.8, 40362.7]",45.1,44.6,45.5,2.62,46.9,47.7128143,2.387267905,180.1,"NoHS18_24",30.4,9,"PrivateCoverage","Lt77"
"2450",511.1,35555,64051,27.4,0,"(34218.1, 37413.8]",38.2,36.3,40,2.76,44.8,45.6838491,5.051532411,196.2,"SomeCol18_24",25.8,10,"PrivateCoverage","Lt77"
"2451",476.6,36870,25586,20.9,0,"(34218.1, 37413.8]",41.2,40,42.2,2.7,54.9,57.56686236,7.304204452,213.1,"HS18_24",25,8.4,"PrivateCoverage","77to90"
"2452",512.8,27635,5851,39.4,0,"[22640, 34218.1]",38,33.8,46.3,2.48,23.1,22.99248989,2.584269663,228.8,"NoHS18_24",55.1,8.7,"PublicCoverage","Lt77"
"2453",460,34017,30779,33.9,0,"[22640, 34218.1]",34.6,32.6,36.6,2.58,37.6,38.83188635,6.812933025,181.7,"HS18_24",17.8,9.3,"PrivateCoverage","Lt77"
"2454",453.5494221,46495,5040,12.8,0,"(45201, 48021.6]",49.2,47.6,50.4,2.18,63.2,56.35407537,7.09382151,178,"NoHS18_24",43.3,13.4,"PrivateCoverage","95to100"
"2455",453.5494221,49513,65787,17.9,45.60171462,"(48021.6, 51046.4]",30.1,29.3,31,2.46,43.6,46.2430072,4.61118069,151.9,"HS18_24",3.1,21.6,"PrivateCoverage","90to95"
